HOUSEHOLD_ID,HOUSEHOLD_CLAIMED_FAMILY_SIZE,HOUSEHOLD_REGISTRATION_DATE,HOUSEHOLD_REGISTRATION_USER_ID,HOUSEHOLD_REFUGEE_STATUS,HOUSEHOLD_VULNERABILITY_RATING,HOUSEHOLD_INACTIVE_REASON,HOUSEHOLD_FP_VALID,HOUSEHOLD_PARTNER_ID,COUNTRY_ID,WFP_OFFICE_ID,LOCATION_ID,LOCATION_TYPE_ID,LOCATION_TYPE_DESC,ADMIN_AREA_ID
551376,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102263,,,104775
551372,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102263,,,104775
551446,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102263,,,104775
551370,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102263,,,104775
552983,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552501,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552505,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552507,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552509,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552531,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552535,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552537,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552533,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552521,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552527,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552523,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552519,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552525,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552529,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552515,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552517,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552513,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552511,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552503,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102279,,,104789
552994,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102294,,,104824
553190,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102294,,,104824
553379,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102294,,,104824
553232,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102294,,,104824
935793,1,2016-03-23,1502,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553447,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102294,,,104824
935792,1,2016-03-23,1502,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553097,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102294,,,104824
553019,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553046,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553036,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553034,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553267,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553237,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553235,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553189,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553187,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553157,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553093,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553091,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553088,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553273,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553274,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553480,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553128,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553426,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553444,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553442,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553440,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553432,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553450,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553377,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553375,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553373,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553371,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553369,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553367,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553365,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553089,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553393,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553009,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553011,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553015,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553017,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553029,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553031,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553032,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553038,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553040,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553042,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553044,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553103,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553204,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553210,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553215,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553216,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553021,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553023,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553025,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553028,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553030,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553048,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553050,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
728868,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553052,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553053,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553055,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
728875,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553213,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553208,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553207,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553340,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553339,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553454,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553364,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553359,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553355,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553361,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553353,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553314,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553306,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553304,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553302,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553300,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553298,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553296,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553277,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553265,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553263,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553250,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553248,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553245,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553243,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553241,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553239,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553202,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553200,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553179,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553177,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553161,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553155,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553095,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553039,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553429,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553428,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553391,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553389,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553387,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553385,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553350,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553348,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553312,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553310,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553230,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553228,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553226,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553224,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553222,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553220,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553218,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553395,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553490,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553334,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553337,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553382,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553384,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553452,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553159,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553269,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553271,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553181,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553183,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553185,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553308,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553342,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553344,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553346,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553316,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553006,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
552996,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
553013,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102294,,,104824
550167,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550169,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550171,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550173,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550175,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550304,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550307,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550308,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550311,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550313,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550314,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
728720,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550477,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550438,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550330,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550332,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102173,,,104700
550436,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550328,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550318,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550317,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550440,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550157,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550158,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550161,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550163,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
550165,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102173,,,104700
546036,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102195,,,104683
546039,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546051,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546056,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546449,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546045,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546477,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546474,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546451,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546443,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
546440,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102195,,,104683
547515,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547498,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547931,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
728751,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102213,,,104747
728750,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547922,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547920,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547918,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547966,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547849,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547914,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547883,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
728726,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102213,,,104747
728725,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102213,,,104747
728724,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547533,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547531,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547525,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547519,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547517,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
728810,1,2015-12-13,1502,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547492,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547924,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547879,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547877,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547873,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547871,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547869,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547867,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547851,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547500,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547499,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547917,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102213,,,104747
547805,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102213,,,104747
547513,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102213,,,104747
547929,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547933,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547503,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547507,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547756,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102213,,,104747
547511,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547861,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547859,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547857,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547853,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547855,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547816,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547814,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547801,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547807,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547769,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547747,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547752,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547668,2,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547751,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547749,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547766,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547709,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547711,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547713,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547715,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547719,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547720,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547875,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547901,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547913,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547926,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547979,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547899,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102213,,,104747
547707,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547687,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547685,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547683,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547681,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547679,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547645,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547620,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547624,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547622,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547618,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547614,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547612,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547616,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547865,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547863,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547551,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547549,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547547,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547545,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547541,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547741,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547539,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547535,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547529,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547505,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547502,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547742,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547745,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547732,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547754,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547758,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547761,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547763,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
759495,1,2016-01-03,1502,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547765,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547509,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102213,,,104747
547557,1,2015-11-12,1950,RESIDENT,,DELETED,Value not defined,,19,241,102213,,,104747
547717,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547724,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547722,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547726,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547728,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547730,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547735,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547737,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
547739,1,2015-11-12,1950,RESIDENT,,,Value not defined,,19,241,102213,,,104747
